공급일자,물품코드,물품대분류,물품중분류,물품소분류,물품명,구매수량,구매금액,구매매장,반품_원거래일자,회원번호
20170109,110202034,음료,차,곡류차,건구기자/무(300g),1,23800,매장1,,2279
20170109,130202004,생활용품,생활용품,휴지,솜구름 순면 물티슈(60매),1,3300,매장1,,2279
20170109,130501093,생활용품,화장품,기초화장품,자연그대로 녹차 트러블 토너,1,13000,매장1,,2279
20170109,130501094,생활용품,화장품,기초화장품,자연그대로 녹차 트러블 로션,1,13000,매장1,,2279
20170109,130503020,생활용품,화장품,세안제/팩,자연그대로 솝베리 클렌징워터,1,13500,매장1,,2279
20170109,100201003,반찬,두부/유부,두부,두부(1모:420g),2,3900,매장1,,4222
20170109,50142001,채소,잎/줄기채소,시금치,시금치(300g),2,4500,매장1,,2447
20170109,50426001,채소,손질한채소,연근채/세척,연근채(300g),1,3750,매장1,,2447
20170109,50813001,채소,콩나물,숙주나물,황토숙주나물(300g),1,2800,매장1,,2447
20170109,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2447
20170109,60303005,축산물,육가공,식육추출가공,사골곰국(냉동:1kg),1,8400,매장1,,2447
20170109,80201007,간식,떡,가래떡,떡국떡(유기:800g),1,5900,매장1,,2447
20170109,100201003,반찬,두부/유부,두부,두부(1모:420g),1,1950,매장1,,2447
20170109,60403007,축산물,유제품,아이스크림,아이스바우유(75ml),1,1200,매장1,,2875
20170109,80101100,간식,과자,스낵,도깨비방망이과자(80g),1,2200,매장1,,2875
20170109,80301147,간식,밀가공,라면,자장라면(124g:1봉),4,7200,매장1,,2875
20170109,80301149,간식,밀가공,라면,비빔라면(140g:1봉),2,2800,매장1,,2875
20170109,80401220,간식,밀가공,피자/핫도그,참맛핫도그(200g),2,8000,매장1,,2875
20170109,80501014,간식,식사대용,죽,전복죽(220g),2,12000,매장1,,2875
20170109,100306012,반찬,즉석조리,간편요리,한번익힌고기동그랑땡(300g),1,7600,매장1,,2875
20170109,100401017,반찬,어묵/묵,어묵,오징어어묵바(75g),2,3800,매장1,,2875
20170109,100602003,반찬,즉석조리,간편요리,해물동그랑땡(300g),2,9000,매장1,,2875
20170109,20602004,잡곡,콩/화본/깨,화본,수수/무(500g),1,4100,매장1,,4217
20170109,20604012,잡곡,콩/화본/깨,화본,차조/유(500g),1,8200,매장1,,4217
20170109,20605003,잡곡,콩/화본/깨,화본,귀리(무/500g),1,3900,매장1,,4217
20170109,30201009,서류,고구마,고구마,밤고구마(1kg),1,4300,매장1,,4217
20170109,50429001,채소,뿌리채소,도라지/손질,채도라지(150g),1,4400,매장1,,4217
20170109,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,4217
20170109,70404009,수산,해조,기타해조류,꼬시래기(300g),1,2700,매장1,,4217
20170109,70502024,수산,생물수산,패류/갑각류,자연산참바지락(350g),1,4100,매장1,,4217
20170109,80101033,간식,과자,스낵,오곡퐁(150g),2,5200,매장1,,4217
20170109,80101045,간식,과자,스낵,우리밀채소쌀건빵(120g),1,2200,매장1,,4217
20170109,80101171,간식,과자,스낵,감자쌀과자(32g),2,2800,매장1,,4217
20170109,80101172,간식,과자,스낵,옥수수과자(32g),1,1400,매장1,,4217
20170109,80301145,간식,과자,스낵,부숴먹는라면(90g:1봉),1,1300,매장1,,4217
20170109,100302006,반찬,밑반찬,조림,연근조림(150g),1,4000,매장1,,4217
20170109,100302008,반찬,밑반찬,조림,우엉조림(반찬용/150g),1,4000,매장1,,4217
20170109,30101005,서류,감자,감자,감자(2kg),1,5000,매장1,,3410
20170109,50510004,채소,양념채소,대파,대파(500g),1,2150,매장1,,3410
20170109,60205007,축산물,알,유정란,동물복지유정란(10알/국내산),1,3600,매장1,,3410
20170109,70405003,수산,생물수산,생물해조류,생파래(200g),1,3800,매장1,,3410
20170109,100201003,반찬,두부/유부,두부,두부(1모:420g),2,3900,매장1,,3410
20170109,40204004,과실,견과,호두,깐호두(140g),1,15500,매장1,,2548
20170109,60307001,축산물,육가공,식육추출가공,사골꼬리곰국(냉동:1.1kg),1,22000,매장1,,2548
20170109,60401338,축산물,유제품,우유/산양유,목초우유(200ml*3병),1,4200,매장1,,2548
20170109,60402005,축산물,유제품,요구르트,플레인요구르트(범산/450ml),1,4100,매장1,,2548
20170109,70103058,수산,건어물,멸치류,짜지않은잔멸치(120g),1,4600,매장1,,2548
20170109,80502003,간식,식사대용,씨리얼,딸기아침(80g),1,2200,매장1,,2548
20170109,90201001,양념/가루,기름/식초,기름,현미유(900ml),1,9600,매장1,,2548
20170109,100305006,반찬,밑반찬,김가공,김자반볶음(40g),1,1900,매장1,,2548
20170109,50703002,채소,버섯,새송이버섯,새송이버섯(300g),1,3800,매장1,,2534
20170109,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,2534
20170109,60302011,축산물,육가공,돈가스/분쇄가공,돼지고기동그랑땡(400g),1,5300,매장1,,2534
20170109,80501008,간식,식사대용,죽,팥죽(230g),1,2100,매장1,,2534
20170109,120101064,건강,건강일반,추출/농축액,떠먹는배도라지청(230g),1,20000,매장1,,4850
20170109,70405003,수산,생물수산,생물해조류,생파래(200g),1,3800,매장1,,2562
20170109,80101061,간식,과자,스낵,찹쌀누룽지(300g),2,7600,매장1,,2562
20170109,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,5263
20170109,80101032,간식,과자,스낵,통밀퐁(70g),3,3900,매장1,,5263
20170109,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,5263
20170109,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,4852
20170109,60302004,축산물,육가공,햄/소시지/훈제,네모난햄(500g)-매장,1,6900,매장1,,4852
20170109,70202009,수산,냉동수산,냉동생선,간고등어살(3쪽/240g),4,17200,매장1,,4852
20170109,70202013,수산,냉동수산,냉동생선,간고등어살(특/2쪽/400g),1,8000,매장1,,4852
20170109,70202014,수산,냉동수산,냉동생선,간고등어살(대/2쪽/300g),1,6300,매장1,,4852
20170109,80501003,간식,식사대용,죽,호박죽(280g),2,4600,매장1,,4852
20170109,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,4852
20170109,100402001,반찬,어묵/묵,묵,도토리묵(420g:1모),1,3700,매장1,,4852
20170109,100501014,반찬,절임/장아찌,절임,단무지(김밥용:400g),1,2600,매장1,,4852
20170109,50114001,채소,잎/줄기채소,깻잎,깻잎(30장),2,2300,매장1,,2621
20170109,50151005,채소,잎/줄기채소,양배추,양배추(0.7~1kg),1,1900,매장1,,2621
20170109,50510004,채소,양념채소,대파,대파(500g),1,2150,매장1,,2621
20170109,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),2,7400,매장1,,2611
20170109,60401007,축산물,유제품,우유/산양유,우유(범산/900ml),1,4800,매장1,,2611
20170109,50135001,채소,쌈채소류,상추,상추(200g),1,1500,매장1,,3949
20170109,50151005,채소,잎/줄기채소,양배추,양배추(0.7~1kg),1,1900,매장1,,3949
20170109,70201027,수산,냉동수산,냉동생선,굴비(소/5마리/300g),1,6200,매장1,,3949
20170109,40103123,과실,과일,귤(조생),귤/무(3kg),1,8600,매장1,,3047
20170109,50142001,채소,잎/줄기채소,시금치,시금치(300g),1,2250,매장1,,3047
20170109,70103012,수산,건어물,멸치류,국물멸치/상(300g),1,4600,매장1,,3047
20170109,80401098,간식,빵,"찐빵,호떡,전통",쑥찐빵(400g:5개)/매장,1,4500,매장1,,3047
20170109,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,3047
20170109,60205007,축산물,알,유정란,동물복지유정란(10알/국내산),1,3600,매장1,,3680
20170109,60803001,축산물,돼지,무항생제돼지,얇은삼겹살(500g/국내산),1,12600,매장1,,3680
20170109,70103013,수산,건어물,멸치류,볶음멸치/상(300g),1,8700,매장1,,3680
20170109,100201003,반찬,두부/유부,두부,두부(1모:420g),1,1950,매장1,,3680
20170109,100401003,반찬,어묵/묵,어묵,명태참어묵(300g),1,3800,매장1,,3680
20170109,100401007,반찬,어묵/묵,어묵,두부연어묵(270g),1,3800,매장1,,3680
20170109,100201005,반찬,두부/유부,두부,찌개용두부(420g),3,5550,매장1,,2436
20170109,90201014,양념/가루,기름/식초,기름,참기름(160ml),1,12900,매장1,,2571
20170109,130208060,생활용품,생활용품,주방소품,"요리용면주머니(중1,소1)",1,3800,매장1,,2571
20170109,50130002,채소,잎/줄기채소,봄동,봄동(500g),-1,-1800,매장1,20170109,4058
20170109,50130002,채소,잎/줄기채소,봄동,봄동(500g),2,3600,매장1,,4058
20170109,50142001,채소,잎/줄기채소,시금치,시금치(300g),-1,-2250,매장1,20170109,4058
20170109,50142001,채소,잎/줄기채소,시금치,시금치(300g),2,4500,매장1,,4058
20170109,130501030,생활용품,화장품,기초화장품,자연그대로 페이스동백오일,-2,-24000,매장1,20170109,4058
20170109,130501030,생활용품,화장품,기초화장품,자연그대로 페이스동백오일,4,48000,매장1,,4058
20170109,130501061,생활용품,화장품,기초화장품,수피아 연 스킨토너,-1,-12000,매장1,20170109,4058
20170109,130501061,생활용품,화장품,기초화장품,수피아 연 스킨토너,2,24000,매장1,,4058
20170109,130501063,생활용품,화장품,기초화장품,수피아 연 에센스,-1,-12000,매장1,20170109,4058
20170109,130501063,생활용품,화장품,기초화장품,수피아 연 에센스,2,24000,매장1,,4058
20170109,130501064,생활용품,화장품,기초화장품,수피아 연 영양크림,-1,-14000,매장1,20170109,4058
20170109,130501064,생활용품,화장품,기초화장품,수피아 연 영양크림,2,28000,매장1,,4058
20170109,50142001,채소,잎/줄기채소,시금치,시금치(300g),1,2250,매장1,,2875
20170109,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2875
20170109,100201003,반찬,두부/유부,두부,두부(1모:420g),1,1950,매장1,,2875
20170109,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,2875
20170109,100201058,반찬,두부/유부,두부,연두부(100g),1,400,매장1,,2875
20170109,60205007,축산물,알,유정란,동물복지유정란(10알/국내산),1,3600,매장1,,2383
20170109,70103013,수산,건어물,멸치류,볶음멸치/상(300g),1,8700,매장1,,2383
20170109,100201003,반찬,두부/유부,두부,두부(1모:420g),1,1950,매장1,,2383
20170109,130203123,생활용품,생활용품,치약/칫솔,물사랑 어린이치약(딸기향),1,3700,매장1,,2383
20170109,70402004,수산,해조,미역/다시마,다시마(200g),1,3400,매장1,,2520
20170109,70403007,수산,해조,미역/다시마,미역(150g),1,3100,매장1,,2520
20170109,80201029,간식,떡,가래떡,조랭이떡(유기/800g),1,5300,매장1,,2520
20170109,80305012,간식,밀가공,만두,피자만두(500g),1,7600,매장1,,2520
20170109,90103012,양념/가루,가루,양념가루,볶은참깨(150g),1,5900,매장1,,2520
20170109,50198197,채소,잎/줄기채소,어린잎채소,어린잎채소(100g),1,2850,매장1,,2205
20170109,50703003,채소,버섯,새송이버섯,꼬마새송이버섯(300g),1,2200,매장1,,2205
20170109,60104023,축산물,소,유기한우,곱게다진한우순살(유기/200g/국내산),1,14300,매장1,,2205
20170109,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,2205
20170109,100602002,반찬,즉석조리,간편요리,녹두전 반죽(500g),1,7900,매장1,,2205
20170109,110104029,음료,음료,푸딩,과일푸딩(딸기:110g),1,1200,매장1,,2205
20170109,130212060,생활용품,생활용품,자기,담음양념종지세트(4개),1,7600,매장1,,2205
20170109,60803001,축산물,돼지,무항생제돼지,얇은삼겹살(500g/국내산),-1,-12600,매장1,20170102,3134
20170109,60803001,축산물,돼지,무항생제돼지,얇은삼겹살(500g/국내산),1,12600,매장1,,3134
20170109,80101043,간식,과자,스낵,하늘바다새우(60g),-2,-3400,매장1,20170102,3134
20170109,80101043,간식,과자,스낵,하늘바다새우(60g),2,3400,매장1,,3134
20170109,120101064,건강,건강일반,추출/농축액,떠먹는배도라지청(230g),-1,-20000,매장1,20170102,3134
20170109,120101064,건강,건강일반,추출/농축액,떠먹는배도라지청(230g),1,20000,매장1,,3134
20170109,60201015,축산물,알,재래닭유정란,재래닭유정란(10알/국내산),1,7500,매장1,,2394
20170109,10201021,주곡,찹쌀,찹쌀,찹쌀백미/유(4kg),2,33800,매장1,,3956
20170109,20510001,잡곡,콩/화본/깨,콩,울타리콩(국산/500g),1,5000,매장1,,3956
20170109,70301013,수산,수산가공,젓갈/액젓,새우육젓(250g),1,10200,매장1,,3956
20170109,80306010,간식,밀가공,피자/핫도그,우유또띠아(40g*10장),1,5400,매장1,,3956
